animal_id,farm_id,species,breed,age_years,weight_kg,sex,physiological_stage,latitude,longitude,temperature_c,humidity_percent,thi,hli,risk_level
8,FARM_001,goat,Alpine,4.635759849,77.05203514,female,lactating,35.61810178,37.53571532,19.28,40,63.84,18.12,Low
64,FARM_001,cattle,Jersey,7.134523021,536.2498278,male,lactating,35.61810178,37.53571532,21.77,78,69.59,21.31,Low
733,FARM_008,sheep,Suffolk,1.396763025,51.73363521,male,pregnant,31.35909652,20.91930047,32.95,82,88.07,34.86,Critical
896,FARM_009,goat,Saanen,2.896607869,42.22963414,male,growing,38.88621853,-7.677479364,4.54,40,46.1,4.1,Low
107,FARM_002,sheep,Merino,4.740964526,67.79957421,female,dry,38.95275237,12.29163764,25.67,57,73.4,25.39,Low
697,FARM_007,cattle,Simmental,6.525732757,501.1432473,male,dry,32.09240791,4.607232427,15.7,50,59.65,12.67,Low
824,FARM_009,cattle,Jersey,3.593660734,402.5857431,female,pregnant,38.88621853,-7.677479364,11.99,62,54.51,10,Low
214,FARM_003,goat,Boer,5.566167415,61.65066315,female,dry,42.99264219,20.05575059,29.11,42,75.96,28.4,Moderate
682,FARM_007,goat,Toggenburg,3.680287164,60.06071841,female,growing,32.09240791,4.607232427,31.52,75,84.48,33.02,High
625,FARM_007,cattle,Angus,1.141686217,406.8599128,female,dry,32.09240791,4.607232427,12.89,59,55.82,12.86,Low
45,FARM_001,sheep,Merino,5.395260905,59.71369768,female,growing,35.61810178,37.53571532,30.17,43,77.39,28.5,Moderate
534,FARM_006,sheep,Rambouillet,5.988349332,90.83897333,female,lactating,30.10599458,-8.846878748,20.41,83,67.75,22.48,Low
525,FARM_006,goat,Saanen,6.355349365,56.77791976,female,pregnant,30.10599458,-8.846878748,8.66,67,49.5,10.3,Low
19,FARM_001,cattle,Hereford,4.272666421,788.7128331,female,growing,35.61810178,37.53571532,22.09,79,70.13,20.94,Low
138,FARM_002,sheep,Rambouillet,7.137359457,67.10408744,female,lactating,38.95275237,12.29163764,36.42,40,84.56,35.96,High
237,FARM_003,sheep,Texel,6.612096581,66.97250963,male,pregnant,42.99264219,20.05575059,26.15,62,74.65,23.99,Low
422,FARM_005,goat,Nubian,6.293551337,66.83772019,male,growing,32.72737451,-0.829774507,20.29,67,66.61,18.39,Low
670,FARM_007,cattle,Holstein,8.164066622,701.4936282,female,lactating,32.09240791,4.607232427,15.12,58,58.93,12.82,Low
674,FARM_007,sheep,Suffolk,3.226347008,87.4713003,male,dry,32.09240791,4.607232427,40.47,44,90.29,39.76,Critical
382,FARM_004,cattle,Holstein,4.563734254,766.0360274,female,dry,30.84617369,26.09993861,30.71,94,86.33,33.81,Critical
223,FARM_003,cattle,Angus,3.807567914,528.2970962,female,pregnant,42.99264219,20.05575059,32.8,82,87.72,32.62,Critical
214,FARM_003,goat,Boer,5.566167415,61.65066315,female,dry,42.99264219,20.05575059,38.3,69,93.73,38.86,Critical
935,FARM_010,sheep,Rambouillet,7.193655629,61.56788211,male,growing,36.75748878,-9.336751942,-2.91,52,34.94,-2.74,Low
401,FARM_005,sheep,Suffolk,7.763703875,56.37269797,male,pregnant,32.72737451,-0.829774507,34.45,44,82.84,35.03,High
272,FARM_003,cattle,Angus,5.881272985,780.5914239,female,dry,42.99264219,20.05575059,11.48,88,53.01,15.34,Low
248,FARM_003,sheep,Suffolk,2.662803274,98.5697547,male,lactating,42.99264219,20.05575059,24.01,72,72.61,24.53,Low
226,FARM_003,goat,Boer,5.780786967,51.76671893,female,growing,42.99264219,20.05575059,33.55,70,86.7,33.07,Critical
662,FARM_007,sheep,Texel,2.747682669,63.16236733,male,lactating,32.09240791,4.607232427,13.8,88,56.92,15.12,Low
389,FARM_004,cattle,Hereford,8.723593478,727.6254055,female,dry,30.84617369,26.09993861,1.63,26,44.34,-0.15,Low
597,FARM_006,cattle,Simmental,7.988403724,644.5346409,male,lactating,30.10599458,-8.846878748,20.69,98,69.1,21.71,Low
559,FARM_006,sheep,Suffolk,5.225460404,53.84897335,male,pregnant,30.10599458,-8.846878748,32.46,88,88.35,35.61,Critical
81,FARM_001,cattle,Hereford,9.659552936,549.9482318,male,lactating,35.61810178,37.53571532,1.16,64,38.77,2.54,Low
201,FARM_003,goat,Saanen,3.947118045,79.85343103,male,growing,42.99264219,20.05575059,10.13,58,52.04,12.17,Low
451,FARM_005,sheep,Rambouillet,4.209264972,51.89907816,female,pregnant,32.72737451,-0.829774507,27.61,82,79.29,28.61,Moderate
732,FARM_008,cattle,Angus,9.197224039,618.9659362,male,dry,31.35909652,20.91930047,38.5,31,84.83,38.19,Critical
891,FARM_009,goat,Alpine,3.008734251,52.54812499,female,dry,38.88621853,-7.677479364,23.35,31,67.97,21.86,Low
671,FARM_007,cattle,Simmental,2.004337,643.3278,female,pregnant,32.09240791,4.607232427,6.6,54,47.47,8.45,Low
947,FARM_010,cattle,Jersey,1.309881777,578.3302199,male,growing,36.75748878,-9.336751942,32.27,84,87.21,34.11,Critical
569,FARM_006,sheep,Dorper,5.126177926,80.66458424,male,lactating,30.10599458,-8.846878748,7.96,55,49.2,8.72,Low
580,FARM_006,goat,Alpine,5.586644368,56.38684214,female,lactating,30.10599458,-8.846878748,19.63,66,65.59,19.43,Low
661,FARM_007,goat,Toggenburg,2.050738841,66.91058458,male,pregnant,32.09240791,4.607232427,11.45,56,53.93,12.19,Low
126,FARM_002,sheep,Texel,2.412113236,84.22857739,female,lactating,38.95275237,12.29163764,3.8,51,44.01,5.01,Low
967,FARM_010,sheep,Suffolk,2.783240951,67.59424172,female,pregnant,36.75748878,-9.336751942,38.33,37,86.12,35.62,Critical
257,FARM_003,sheep,Rambouillet,5.480020768,61.23505885,male,lactating,42.99264219,20.05575059,1.53,60,39.88,1.85,Low
958,FARM_010,goat,Nubian,5.206585524,56.42926174,male,pregnant,36.75748878,-9.336751942,13.99,66,57.33,14.6,Low
370,FARM_004,goat,Alpine,6.682215926,78.69424711,male,lactating,30.84617369,26.09993861,2.21,64,40.29,1.68,Low
944,FARM_010,goat,Nubian,5.538706528,58.96631784,male,growing,36.75748878,-9.336751942,8.85,63,49.96,5.84,Low
529,FARM_006,cattle,Jersey,8.423090707,606.2637623,male,pregnant,30.10599458,-8.846878748,31.16,76,84.12,33.79,Critical
88,FARM_001,cattle,Hereford,6.425036938,508.383057,male,dry,35.61810178,37.53571532,6.1,61,46.18,6.54,Low
940,FARM_010,goat,Saanen,4.088453163,43.98318854,male,growing,36.75748878,-9.336751942,22.37,80,70.71,22.21,Moderate
890,FARM_009,cattle,Holstein,9.258825501,754.9875761,female,pregnant,38.88621853,-7.677479364,34.48,45,83.07,33.97,High
89,FARM_001,sheep,Suffolk,3.916473404,79.05813106,male,dry,35.61810178,37.53571532,23.47,41,69,24.2,Low
309,FARM_004,cattle,Hereford,4.955605198,442.2658737,female,growing,30.84617369,26.09993861,34.19,42,82.27,33.09,High
407,FARM_005,goat,Toggenburg,6.028913101,51.41161353,female,pregnant,32.72737451,-0.829774507,36.53,45,85.68,34.91,High
940,FARM_010,goat,Saanen,4.088453163,43.98318854,male,growing,36.75748878,-9.336751942,38.07,26,83.12,36.21,High
1,FARM_001,sheep,Suffolk,3.132296384,54.8836057,female,growing,35.61810178,37.53571532,13.74,26,57.24,11.59,Low
581,FARM_006,sheep,Rambouillet,2.1232383,53.52459728,female,growing,30.10599458,-8.846878748,12.44,81,54.76,14.42,Low
31,FARM_001,sheep,Merino,5.494221523,54.20699825,female,growing,35.61810178,37.53571532,39.16,80,97.55,41.43,High
752,FARM_008,cattle,Hereford,2.493109219,409.8736629,male,dry,31.35909652,20.91930047,12.72,47,55.8,10.59,Low
521,FARM_006,cattle,Jersey,9.120127631,750.9422449,female,growing,30.10599458,-8.846878748,15.79,96,60.36,16.21,Low
46,FARM_001,sheep,Texel,7.206320043,51.38083859,female,dry,35.61810178,37.53571532,21.42,71,68.54,19.36,Low
633,FARM_007,cattle,Hereford,4.724447188,481.6666237,female,dry,32.09240791,4.607232427,25.29,57,72.89,26.9,Moderate
199,FARM_002,cattle,Holstein,9.615432367,730.4822783,male,lactating,38.95275237,12.29163764,30.09,28,75.06,28.59,Moderate
739,FARM_008,cattle,Angus,9.866570996,707.2021741,male,growing,31.35909652,20.91930047,27.69,87,80.09,28.24,High
605,FARM_007,goat,Nubian,3.785431118,68.90951009,female,pregnant,32.09240791,4.607232427,26.44,86,77.88,27.2,Moderate
905,FARM_010,sheep,Merino,7.366839311,78.44777416,male,growing,36.75748878,-9.336751942,34.02,73,88.02,34.19,Critical
744,FARM_008,goat,Saanen,2.726987793,43.73085787,male,lactating,31.35909652,20.91930047,33.92,32,79.95,32.37,Moderate
606,FARM_007,goat,Boer,5.988206237,73.69302019,male,growing,32.09240791,4.607232427,6.78,56,47.55,4.76,Low
50,FARM_001,sheep,Dorper,5.46200931,86.30456669,male,dry,35.61810178,37.53571532,2.34,67,40.14,2.81,Low
604,FARM_007,cattle,Angus,1.385537996,578.5547561,male,dry,32.09240791,4.607232427,35.1,63,87.72,36.85,Critical
289,FARM_003,goat,Saanen,3.56919769,68.70391063,male,pregnant,42.99264219,20.05575059,29.87,62,79.88,30.32,Moderate
338,FARM_004,goat,Nubian,1.323149242,52.8023933,female,pregnant,30.84617369,26.09993861,38.74,76,95.85,40.27,Critical
757,FARM_008,goat,Nubian,2.941182475,66.60223956,female,lactating,31.35909652,20.91930047,19.62,68,65.67,20.85,Low
24,FARM_001,sheep,Dorper,6.715023113,89.91725625,male,growing,35.61810178,37.53571532,1.13,75,37.33,2.93,Low
225,FARM_003,sheep,Merino,7.080362176,88.82984264,male,pregnant,42.99264219,20.05575059,21.34,23,65.17,18.78,Low
82,FARM_001,sheep,Rambouillet,7.742557776,50.60772373,female,lactating,35.61810178,37.53571532,10.95,59,53.15,8.86,Low
209,FARM_003,goat,Alpine,3.004053272,49.54760125,male,dry,42.99264219,20.05575059,26.54,47,73.47,24.32,Low
337,FARM_004,sheep,Rambouillet,6.285293501,73.02697486,female,dry,30.84617369,26.09993861,8.56,88,48.12,10.09,Low
513,FARM_006,cattle,Jersey,5.292100958,687.3324701,male,dry,30.10599458,-8.846878748,17.75,97,63.87,19.51,Low
781,FARM_008,goat,Toggenburg,3.652200526,65.92933875,female,growing,31.35909652,20.91930047,17.65,83,63.24,18.81,Low
37,FARM_001,cattle,Hereford,7.020316537,745.667026,female,lactating,35.61810178,37.53571532,26.83,33,72.11,25.48,Moderate
370,FARM_004,goat,Alpine,6.682215926,78.69424711,male,lactating,30.84617369,26.09993861,11.9,44,54.82,10.51,Low
671,FARM_007,cattle,Simmental,2.004337,643.3278,female,pregnant,32.09240791,4.607232427,28.3,84,80.78,30.19,Moderate
837,FARM_009,cattle,Hereford,4.209141934,764.6903508,male,growing,38.88621853,-7.677479364,31.25,86,85.91,32.51,Critical
65,FARM_001,sheep,Rambouillet,3.438356231,96.83240759,female,growing,35.61810178,37.53571532,28.8,19,72.38,28,Low
446,FARM_005,sheep,Merino,4.552124563,83.86936608,male,growing,32.72737451,-0.829774507,21,73,68.05,20.84,Low
419,FARM_005,sheep,Suffolk,3.054421762,96.58768597,male,growing,32.72737451,-0.829774507,21.92,54,68.05,21.72,Low
302,FARM_004,sheep,Dorper,6.503931697,78.72936912,female,lactating,30.84617369,26.09993861,15.42,70,59.46,13.26,Low
593,FARM_006,cattle,Holstein,4.860499001,616.3620015,female,growing,30.10599458,-8.846878748,31.69,71,84.15,32.13,Critical
601,FARM_007,goat,Boer,1.0802061,56.38956946,male,growing,32.09240791,4.607232427,23.66,77,72.5,23.96,Moderate
776,FARM_008,cattle,Simmental,7.318967087,532.5408875,female,growing,31.35909652,20.91930047,13.19,80,55.99,14.27,Low
785,FARM_008,sheep,Suffolk,7.103391429,78.84908062,male,growing,31.35909652,20.91930047,30.39,27,75.22,28.46,Moderate
734,FARM_008,cattle,Angus,6.773540331,503.9312552,female,growing,31.35909652,20.91930047,2.55,63,40.93,3.4,Low
604,FARM_007,cattle,Angus,1.385537996,578.5547561,male,dry,32.09240791,4.607232427,8.36,45,50.34,7.63,Low
911,FARM_010,sheep,Texel,4.325702385,94.89776081,female,lactating,36.75748878,-9.336751942,14.49,43,58.06,14.73,Low
703,FARM_008,sheep,Dorper,5.594867225,98.55754537,male,lactating,31.35909652,20.91930047,29.32,54,77.95,27.51,Moderate
728,FARM_008,sheep,Texel,3.982848666,91.61817698,male,pregnant,31.35909652,20.91930047,0.65,80,35.95,1.24,Low
263,FARM_003,goat,Saanen,3.245780603,40.70063963,female,lactating,42.99264219,20.05575059,14.32,74,57.8,13.56,Low
899,FARM_009,cattle,Holstein,2.455250979,786.3329279,female,dry,38.88621853,-7.677479364,35.75,80,92.21,35.38,High
445,FARM_005,cattle,Angus,8.546942934,542.4742588,female,growing,32.72737451,-0.829774507,30.64,72,82.6,31.6,High
128,FARM_002,goat,Alpine,6.10436476,69.83898102,female,dry,38.95275237,12.29163764,24.55,59,72.13,23.34,Low
468,FARM_005,goat,Nubian,6.180404601,56.05224097,male,dry,32.72737451,-0.829774507,31.57,44,79.37,29.47,Moderate
230,FARM_003,goat,Boer,5.169891317,74.40489589,female,lactating,42.99264219,20.05575059,24.32,50,70.93,22.5,Low
102,FARM_002,cattle,Simmental,2.323661328,770.6350501,female,lactating,38.95275237,12.29163764,37.76,29,83.65,34.66,High
771,FARM_008,goat,Nubian,3.844985778,42.66775526,male,dry,31.35909652,20.91930047,15.45,65,59.46,15.3,Low
104,FARM_002,goat,Boer,4.2235805,58.40476636,female,pregnant,38.95275237,12.29163764,26.95,25,71.27,26.05,Moderate
667,FARM_007,goat,Toggenburg,5.616693364,55.91462812,female,dry,32.09240791,4.607232427,4.7,54,44.91,3.76,Low
490,FARM_005,sheep,Suffolk,1.135293416,56.21841995,female,pregnant,32.72737451,-0.829774507,36.01,52,86.65,38.12,High
637,FARM_007,sheep,Dorper,5.149881264,67.74623304,female,growing,32.09240791,4.607232427,33.92,47,82.78,33.68,High
574,FARM_006,sheep,Dorper,5.317485255,87.14407468,female,pregnant,30.10599458,-8.846878748,20.4,52,65.91,20.66,Low
594,FARM_006,cattle,Simmental,5.501014769,564.783238,female,lactating,30.10599458,-8.846878748,18.06,10,61.29,15.15,Low
348,FARM_004,cattle,Jersey,4.314785775,579.4442524,female,dry,30.84617369,26.09993861,13.28,72,56.23,12.75,Low
508,FARM_006,cattle,Angus,7.069140811,454.7996252,male,lactating,30.10599458,-8.846878748,0.5,71,36.95,2.01,Low
430,FARM_005,sheep,Texel,3.065284954,74.30002469,male,pregnant,32.72737451,-0.829774507,14.93,70,58.74,14.24,Low
919,FARM_010,cattle,Holstein,6.71791012,478.5947868,male,dry,36.75748878,-9.336751942,7.51,39,49.68,6.22,Low
803,FARM_009,goat,Toggenburg,6.967491934,48.07367341,female,lactating,38.88621853,-7.677479364,14.56,66,58.17,14.71,Low
613,FARM_007,cattle,Angus,8.753623365,747.4558559,female,growing,32.09240791,4.607232427,34.99,78,90.56,35.87,Critical
992,FARM_010,sheep,Rambouillet,5.978120613,50.33982743,female,growing,36.75748878,-9.336751942,23.06,66,70.57,24.44,Moderate
975,FARM_010,cattle,Angus,7.57001549,543.1019053,male,pregnant,36.75748878,-9.336751942,38.46,69,93.98,38.81,Critical
143,FARM_002,cattle,Holstein,1.162991654,748.8495636,female,growing,38.95275237,12.29163764,11.62,31,54.84,9.31,Low
599,FARM_006,cattle,Holstein,5.185497235,749.6682729,male,pregnant,30.10599458,-8.846878748,30.39,54,79.45,31.8,High
176,FARM_002,sheep,Rambouillet,4.386284594,63.49556112,male,growing,38.95275237,12.29163764,6.99,38,49.13,7.01,Low
705,FARM_008,cattle,Angus,4.191995845,620.2653518,female,dry,31.35909652,20.91930047,14.08,67,57.46,15.74,Low
950,FARM_010,sheep,Texel,5.399515192,60.75778108,male,growing,36.75748878,-9.336751942,3.38,50,43.54,5.41,Low
430,FARM_005,sheep,Texel,3.065284954,74.30002469,male,pregnant,32.72737451,-0.829774507,5.41,42,46.94,4.19,Low
237,FARM_003,sheep,Texel,6.612096581,66.97250963,male,pregnant,42.99264219,20.05575059,12.34,73,54.78,12.45,Low
701,FARM_008,goat,Toggenburg,3.75474414,52.13143563,male,growing,31.35909652,20.91930047,7.39,70,47.42,7.7,Low
832,FARM_009,cattle,Holstein,6.443554864,554.9805184,female,lactating,38.88621853,-7.677479364,10.27,70,51.73,10.97,Low
663,FARM_007,sheep,Merino,5.391302546,87.5132882,female,growing,32.09240791,4.607232427,31.9,82,86.3,32.81,High
74,FARM_001,goat,Toggenburg,3.105490075,44.68268066,female,lactating,35.61810178,37.53571532,-0.02,100,31.97,2.32,Low
94,FARM_001,cattle,Simmental,9.502891569,739.8589563,male,lactating,35.61810178,37.53571532,29.67,45,77.18,27.02,Moderate
201,FARM_003,goat,Saanen,3.947118045,79.85343103,male,growing,42.99264219,20.05575059,29.88,78,82.42,32.15,High
527,FARM_006,goat,Nubian,4.816254813,54.57416954,female,pregnant,30.10599458,-8.846878748,5.9,51,46.78,2.94,Moderate
671,FARM_007,cattle,Simmental,2.004337,643.3278,female,pregnant,32.09240791,4.607232427,9.73,44,52.12,9.73,Low
288,FARM_003,cattle,Holstein,5.47090173,795.1142081,male,pregnant,42.99264219,20.05575059,27.79,19,71.35,25.21,Low
982,FARM_010,cattle,Jersey,1.815035208,667.2013003,female,lactating,36.75748878,-9.336751942,31.23,80,84.95,31.26,Critical
19,FARM_001,cattle,Hereford,4.272666421,788.7128331,female,growing,35.61810178,37.53571532,12.86,88,55.34,15.61,Low
28,FARM_001,sheep,Dorper,2.599850153,58.74774635,female,lactating,35.61810178,37.53571532,10.19,84,51.04,11.86,Low
641,FARM_007,goat,Alpine,3.790057105,73.89551722,female,dry,32.09240791,4.607232427,27.92,48,75.31,28.16,Moderate
47,FARM_001,goat,Boer,3.793588109,61.70578539,male,dry,35.61810178,37.53571532,25.94,39,71.75,25.54,Low
433,FARM_005,sheep,Texel,2.583953757,69.21198101,male,growing,32.72737451,-0.829774507,9.27,80,49.7,9.21,Moderate
511,FARM_006,goat,Saanen,6.887067021,47.60430599,male,lactating,30.10599458,-8.846878748,35.01,54,85.59,34.37,High
394,FARM_004,goat,Boer,4.80485283,45.05058966,female,dry,30.84617369,26.09993861,29.24,55,78.02,28.37,Moderate
880,FARM_009,cattle,Holstein,8.391251391,617.8523484,male,lactating,38.88621853,-7.677479364,14.85,67,58.6,12.54,Low
781,FARM_008,goat,Toggenburg,3.652200526,65.92933875,female,growing,31.35909652,20.91930047,1.16,66,38.53,3.69,Low
130,FARM_002,cattle,Angus,8.157405807,480.650928,female,pregnant,38.95275237,12.29163764,7.25,100,45.05,7.33,Low
797,FARM_008,goat,Saanen,5.706432839,63.94251973,male,pregnant,31.35909652,20.91930047,33.79,75,88.01,36.15,Critical
971,FARM_010,cattle,Angus,5.819882258,590.793357,female,pregnant,36.75748878,-9.336751942,16.28,59,60.55,16.07,Low
335,FARM_004,sheep,Texel,1.850509634,59.87352449,female,lactating,30.84617369,26.09993861,35.84,35,82.76,33.28,High
543,FARM_006,cattle,Holstein,4.424659389,465.2141348,female,growing,30.10599458,-8.846878748,36.02,75,91.56,36.75,Critical
342,FARM_004,goat,Alpine,5.566729222,46.4028654,female,dry,30.84617369,26.09993861,24.76,46,71.1,24.86,Low
482,FARM_005,sheep,Merino,1.737554456,89.09119317,female,lactating,32.72737451,-0.829774507,18.55,43,63.09,16.94,Low
144,FARM_002,cattle,Simmental,7.365147709,461.0156172,female,pregnant,38.95275237,12.29163764,16.7,21,60.29,15.51,Low
39,FARM_001,sheep,Dorper,6.234031417,97.65359235,male,lactating,35.61810178,37.53571532,13.92,22,57.46,11.92,Low
250,FARM_003,cattle,Hereford,6.336557663,465.409549,male,lactating,42.99264219,20.05575059,23.3,92,73.21,25.53,Moderate
681,FARM_007,sheep,Texel,2.389437522,58.24423883,male,growing,32.09240791,4.607232427,16.6,60,61.02,15.75,Low
398,FARM_004,cattle,Angus,1.531845011,759.5389553,male,lactating,30.84617369,26.09993861,13.86,43,57.28,13.58,Low
688,FARM_007,sheep,Rambouillet,4.720184399,64.39726713,male,dry,32.09240791,4.607232427,31.51,33,77.36,29.89,Moderate
906,FARM_010,goat,Boer,3.602165988,73.93887098,male,growing,36.75748878,-9.336751942,8.9,88,48.67,9.07,Low
629,FARM_007,sheep,Texel,4.693742264,60.58179493,male,lactating,32.09240791,4.607232427,15.8,69,60.03,16.37,Low
604,FARM_007,cattle,Angus,1.385537996,578.5547561,male,dry,32.09240791,4.607232427,34.01,95,92.27,34.71,Critical
347,FARM_004,cattle,Hereford,3.942384547,459.5552201,male,dry,30.84617369,26.09993861,26.95,66,76.27,26.94,Moderate
82,FARM_001,sheep,Rambouillet,7.742557776,50.60772373,female,lactating,35.61810178,37.53571532,17.58,61,62.43,18.05,Low
863,FARM_009,sheep,Merino,1.961532222,63.84349847,male,dry,38.88621853,-7.677479364,26.6,29,71.39,25.33,Low
313,FARM_004,goat,Nubian,4.708310046,65.32758504,female,lactating,30.84617369,26.09993861,23.91,90,74.1,24.9,Moderate
365,FARM_004,sheep,Suffolk,6.913526054,63.406951,male,lactating,30.84617369,26.09993861,4.69,75,42.86,4.22,Low
410,FARM_005,cattle,Simmental,7.250054105,432.8828255,female,growing,32.72737451,-0.829774507,36.57,73,92.02,36.96,Critical
156,FARM_002,cattle,Jersey,5.473107539,706.1425124,female,lactating,38.95275237,12.29163764,32.81,44,80.94,31.4,High
450,FARM_005,cattle,Hereford,9.16248528,452.9489516,male,lactating,32.72737451,-0.829774507,7.8,90,46.74,8.44,Low
785,FARM_008,sheep,Suffolk,7.103391429,78.84908062,male,growing,31.35909652,20.91930047,17.35,39,61.46,18.1,Low
42,FARM_001,sheep,Suffolk,5.305050587,99.50269251,female,pregnant,35.61810178,37.53571532,25.21,35,70.45,25.77,Low
98,FARM_001,goat,Alpine,4.539735383,59.20183868,male,pregnant,35.61810178,37.53571532,26.21,57,74.14,26.15,Moderate
646,FARM_007,sheep,Texel,6.786328419,68.27978505,female,lactating,32.09240791,4.607232427,20.05,19,63.61,15.2,Moderate
6,FARM_001,cattle,Holstein,3.666461551,466.1067756,male,pregnant,35.61810178,37.53571532,26.2,28,70.82,24.88,Low
213,FARM_003,cattle,Holstein,6.686321743,503.9214324,female,growing,42.99264219,20.05575059,24.24,70,72.69,26.88,Low
597,FARM_006,cattle,Simmental,7.988403724,644.5346409,male,lactating,30.10599458,-8.846878748,6.46,35,48.78,4.8,Low
211,FARM_003,goat,Saanen,1.773219205,53.40475417,female,pregnant,42.99264219,20.05575059,31.92,95,88.68,32.6,Critical
376,FARM_004,goat,Alpine,2.208182693,50.3448334,female,dry,30.84617369,26.09993861,24.56,84,74.56,25.12,Moderate
213,FARM_003,cattle,Holstein,6.686321743,503.9214324,female,growing,42.99264219,20.05575059,11.86,100,53.34,13.27,Low
313,FARM_004,goat,Nubian,4.708310046,65.32758504,female,lactating,30.84617369,26.09993861,26.99,58,75.4,27,Moderate
311,FARM_004,sheep,Merino,1.407146569,99.74331586,male,pregnant,30.84617369,26.09993861,31.42,32,77.19,29.91,Moderate
243,FARM_003,goat,Alpine,6.042714438,46.96773346,male,pregnant,42.99264219,20.05575059,20.62,39,65.41,20.53,Moderate
500,FARM_005,sheep,Dorper,7.739378452,53.78025203,male,lactating,32.72737451,-0.829774507,37.83,22,82.1,38.1,Moderate
744,FARM_008,goat,Saanen,2.726987793,43.73085787,male,lactating,31.35909652,20.91930047,12.17,65,54.7,9.96,Low
586,FARM_006,cattle,Angus,8.459841486,539.55603,male,dry,30.10599458,-8.846878748,-1.65,27,40.62,-2.85,Low
233,FARM_003,sheep,Merino,1.615065494,67.53134656,male,lactating,42.99264219,20.05575059,6.71,25,49.86,4,Low
199,FARM_002,cattle,Holstein,9.615432367,730.4822783,male,lactating,38.95275237,12.29163764,5.4,58,45.44,6.66,Low
864,FARM_009,goat,Saanen,5.478177306,52.46286958,male,lactating,38.88621853,-7.677479364,16.56,65,61.07,15.5,Low
574,FARM_006,sheep,Dorper,5.317485255,87.14407468,female,pregnant,30.10599458,-8.846878748,10.85,56,53.11,10.28,Low
56,FARM_001,sheep,Texel,1.322018494,52.03644012,female,dry,35.61810178,37.53571532,22.04,100,71.68,25.65,Low
972,FARM_010,cattle,Jersey,5.386656728,778.1486598,female,growing,36.75748878,-9.336751942,29.38,64,79.59,29.94,High
409,FARM_005,cattle,Simmental,1.844715563,763.8507278,female,pregnant,32.72737451,-0.829774507,30.38,66,81.4,31.49,High
143,FARM_002,cattle,Holstein,1.162991654,748.8495636,female,growing,38.95275237,12.29163764,16.54,59,60.92,17.13,Low
73,FARM_001,cattle,Simmental,5.449782742,423.023504,male,dry,35.61810178,37.53571532,10.65,73,52.19,12.23,Low
153,FARM_002,goat,Toggenburg,2.106777229,51.98383647,female,lactating,38.95275237,12.29163764,21.9,70,69.23,20.98,Low
718,FARM_008,cattle,Hereford,2.720188796,583.8603279,female,lactating,31.35909652,20.91930047,29.57,90,83.66,31.21,High
490,FARM_005,sheep,Suffolk,1.135293416,56.21841995,female,pregnant,32.72737451,-0.829774507,10.08,73,51.32,11.32,Low
827,FARM_009,sheep,Merino,2.374060116,51.12822559,female,dry,38.88621853,-7.677479364,28.54,26,73.01,28.72,Low
659,FARM_007,sheep,Rambouillet,5.03629805,77.93829723,female,lactating,32.09240791,4.607232427,23.51,47,69.54,23.26,Low
633,FARM_007,cattle,Hereford,4.724447188,481.6666237,female,dry,32.09240791,4.607232427,39.97,11,81.4,37.46,High
755,FARM_008,cattle,Holstein,8.537777507,645.794311,female,pregnant,31.35909652,20.91930047,-3.73,45,35.15,-4.42,Low
2,FARM_001,goat,Nubian,3.971061461,41.37554084,female,lactating,35.61810178,37.53571532,2.45,51,42.18,2.71,Low
542,FARM_006,cattle,Angus,2.069869521,705.8876566,female,pregnant,30.10599458,-8.846878748,31.64,63,82.64,34.37,High
305,FARM_004,sheep,Dorper,5.864657622,67.30498633,female,dry,30.84617369,26.09993861,14.03,58,57.43,13.96,Low
811,FARM_009,sheep,Suffolk,4.828502132,73.75449364,male,growing,38.88621853,-7.677479364,5.46,29,48.11,4.2,Low
206,FARM_003,cattle,Hereford,1.685177735,740.4827656,female,lactating,42.99264219,20.05575059,3.45,100,38.22,6,Low
11,FARM_001,sheep,Dorper,6.32549534,78.06385988,male,dry,35.61810178,37.53571532,17.29,58,61.94,16.26,Low
832,FARM_009,cattle,Holstein,6.443554864,554.9805184,female,lactating,38.88621853,-7.677479364,15.1,47,58.83,13.92,Low
87,FARM_001,cattle,Holstein,3.339548766,581.2963387,male,lactating,35.61810178,37.53571532,32.46,64,84.03,31.91,Critical
517,FARM_006,goat,Toggenburg,2.474844636,56.11057594,female,lactating,30.10599458,-8.846878748,23,48,69,22.34,Low
188,FARM_002,sheep,Texel,5.006994316,90.19884897,female,lactating,38.95275237,12.29163764,24.2,40,69.74,23.44,Moderate
448,FARM_005,goat,Nubian,3.410672804,79.75393556,female,dry,32.72737451,-0.829774507,28.73,56,77.52,27.19,High
878,FARM_009,goat,Saanen,2.785901665,51.92264805,female,pregnant,38.88621853,-7.677479364,28.7,35,74.52,27.92,Moderate
727,FARM_008,goat,Boer,5.256633188,50.8596801,male,pregnant,31.35909652,20.91930047,30.82,73,83.11,30.85,High
244,FARM_003,cattle,Hereford,7.618152688,707.0895552,female,growing,42.99264219,20.05575059,19.83,38,64.39,17.27,Low
417,FARM_005,cattle,Hereford,2.862933206,606.6290514,female,lactating,32.72737451,-0.829774507,33.76,50,83.28,32.31,High
885,FARM_009,sheep,Merino,5.518740495,57.78866303,male,dry,38.88621853,-7.677479364,30.8,63,81.45,32.25,Moderate
